blockNumber,blockHash,timeStamp,hash,nonce,transactionIndex,from,to,value,gas,gasPrice,input,methodId,functionName,contractAddress,cumulativeGasUsed,txreceipt_status,gasUsed,confirmations,isError,wallet_address,protocol_version
11919700,0xbe1b2d00bac22d97f27cc5fde8a6980a4933a5ce1fff8ff25288b50b3cd0fcb1,1614167943,0x615ae7410e1da8bcbb3921be1ee49c6e74011ca73d29b5c0e97fa381bace5f89,11,168,0x612a3500559be7be7703de6dc397afb541a16f7f,0x3d9819210a31b4961b30ef54be2aed79b9c9cd3b,0,112020,114000000000,0xc29982380000000000000000000000000000000000000000000000000000000000000020000000000000000000000000000000000000000000000000000000000000000100000000000000000000000035a18000230da775cac24873d00ff85bccded550,0xc2998238,enterMarkets(address[] cTokens),,8495361,1,90842,11083951,0,0x612a3500559be7be7703de6dc397afb541a16f7f,V2
11919910,0xa2b633026341b9a929f80b78bdd117d041188f65893b2c8d5ff672cef457060b,1614170759,0x375e78ed2d5a0e9d2444f38053bc28aff3f8596694a7c111af96f5e058bffc3d,12,148,0x612a3500559be7be7703de6dc397afb541a16f7f,0x39aa39c021dfbae8fac545936693ac917d5e7563,0,412020,112000000000,0xc5ebeaec00000000000000000000000000000000000000000000000000000002540be400,0xc5ebeaec,borrow(uint256 borrowAmount),,12399496,1,322507,11083741,0,0x612a3500559be7be7703de6dc397afb541a16f7f,V3
11964952,0x01d0bbc1654b619b3c9b0b6181acb5589bc51d11d1c00488fea125defefc74b9,1614770217,0x137668cc0e99b76e1d4d0e709e7396d80cae4d3c5b501f515f730f243c817334,16,18,0x612a3500559be7be7703de6dc397afb541a16f7f,0x3d9819210a31b4961b30ef54be2aed79b9c9cd3b,0,92020,90000000000,0xc2998238000000000000000000000000000000000000000000000000000000000000002000000000000000000000000000000000000000000000000000000000000000010000000000000000000000004ddc2d193948926d02f9b1fe9e1daa0718270ed5,0xc2998238,enterMarkets(address[] cTokens),,894250,1,75854,11038699,0,0x612a3500559be7be7703de6dc397afb541a16f7f,V2
11965008,0x4a98bc433193de9f337659e0331bd90d01c45daa7af2826aafa025bd388164d8,1614771010,0xf914ac5142a68b3826d8e4143925a5e1e2dae4d59acb27dd710e2618f98f71f0,19,131,0x612a3500559be7be7703de6dc397afb541a16f7f,0x3d9819210a31b4961b30ef54be2aed79b9c9cd3b,0,92020,83000000000,0xc299823800000000000000000000000000000000000000000000000000000000000000200000000000000000000000000000000000000000000000000000000000000001000000000000000000000000b3319f5d18bc0d84dd1b4825dcde5d5f7266d407,0xc2998238,enterMarkets(address[] cTokens),,11923880,1,75854,11038643,0,0x612a3500559be7be7703de6dc397afb541a16f7f,V2
11965175,0xbd589924add46d1c1885c4d91927806c6832236efe56abd1322f84fd8c25c34a,1614773282,0xa4f94b3920d639804348cdbfc18b90e6262d5cbc0659dc42fa44b45e4351576e,22,108,0x612a3500559be7be7703de6dc397afb541a16f7f,0x39aa39c021dfbae8fac545936693ac917d5e7563,0,252020,86000000000,0x0e7527020000000000000000000000000000000000000000000000000000000039b1a012,0x0e752702,repayBorrow(uint256 repayAmount),,9598952,1,192851,11038476,0,0x612a3500559be7be7703de6dc397afb541a16f7f,V3
11977721,0x7378be4f7646e70884c5300ea27277e9aaee85ee2dc14c2cb6de2ef215b93331,1614939625,0xe404727c4499af13f8466fb5a42809dce9073698236158ed9efc3cb9085315d9,23,174,0x612a3500559be7be7703de6dc397afb541a16f7f,0x39aa39c021dfbae8fac545936693ac917d5e7563,0,242020,85000000000,0x0e752702ffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffff,0x0e752702,repayBorrow(uint256 repayAmount),,12266740,1,178203,11025930,0,0x612a3500559be7be7703de6dc397afb541a16f7f,V3
12302188,0x1aadd06269119002c2fcff09708c92b856f755c5e81556ca3b9ac3811b74a6d7,1619257500,0x3f14f82ea3546f04e47aa56c16f99de500fa360b0260611002a0b2e9ab86d8ea,14,138,0x623af911f493747c216ad389c7805a37019c662d,0x39aa39c021dfbae8fac545936693ac917d5e7563,0,262020,55000001347,0xa0712d68000000000000000000000000000000000000000000000000000000174876e800,0xa0712d68,mint(uint256 mintedAmount),,14047196,1,197084,10701464,0,0x623af911f493747c216ad389c7805a37019c662d,V3
20341169,0x2a32a72eb9517a561c2f08f5ec7a8b21ca4bb3ae05751ffa2e8c7ea80d6046ad,1721399207,0xdeae182e06b1b224930ce891fbc5c6c42c76498ce2a4f6846788fd7c78955256,17,189,0x623af911f493747c216ad389c7805a37019c662d,0x3d9819210a31b4961b30ef54be2aed79b9c9cd3b,0,202020,11000000000,0x1c3db2e0000000000000000000000000623af911f493747c216ad389c7805a37019c662d0000000000000000000000000000000000000000000000000000000000000040000000000000000000000000000000000000000000000000000000000000000100000000000000000000000039aa39c021dfbae8fac545936693ac917d5e7563,0x1c3db2e0,"claimComp(address holder, address[] cTokens)",,12585229,1,136197,2662483,0,0x623af911f493747c216ad389c7805a37019c662d,V2
11184343,0x938538c117fddce1206c437fcf3883f73e842beae38a42d7c40a7ecd18d05864,1604408391,0x4d7bc5327f90bac17b337ad22e1b95a74a357126e313f615098328506a600baf,1,64,0x6d69ca3711e504658977367e13c300ab198379f1,0x39aa39c021dfbae8fac545936693ac917d5e7563,0,247777,26000000000,0xa0712d6800000000000000000000000000000000000000000000000000000000002dc6c0,0xa0712d68,mint(uint256 mintedAmount),,7808395,1,174552,11819309,0,0x6d69ca3711e504658977367e13c300ab198379f1,V3
11298971,0x87d4481a25eba97350a19f38617254ebf5e3911f6c2177c7772241fc4539fc6c,1605928865,0x882c50722a2838c7d2f268ef8ff76bb0ccc814db65b45625d9793dcec5054b35,1,44,0x6e355417f7f56e7927d1cd971f0b5a1e6d538487,0x39aa39c021dfbae8fac545936693ac917d5e7563,0,247777,49000000000,0xa0712d6800000000000000000000000000000000000000000000000000000000002dc6c0,0xa0712d68,mint(uint256 mintedAmount),,2890936,1,205845,11704681,0,0x6e355417f7f56e7927d1cd971f0b5a1e6d538487,V3
11322416,0x6cefa80214463aab168a59b6a43a5a400476186c0d2faf9e46f5447e34abccfd,1606239482,0x0043063f9d3f4a6ac6ad313170fbf9ffa377b4478cd47f4500404cd0c12091cd,2,94,0x6e355417f7f56e7927d1cd971f0b5a1e6d538487,0x39aa39c021dfbae8fac545936693ac917d5e7563,0,317777,70000000000,0xdb006a750000000000000000000000000000000000000000000000000000000348f03c53,0xdb006a75,redeem(uint256 tokens),,6725923,1,195751,11681236,0,0x6e355417f7f56e7927d1cd971f0b5a1e6d538487,V3
11225846,0x71726c9cffd1a01ef12880da1cd34d73a5f43394ad036d125dfb9880beee33d8,1604958827,0xf92a26260d7c832c963b60d6675dfdb3387ab22d6a9bd225750e39bb9d93d975,1,104,0x70c1864282599a762c674dd9d567b37e13bce755,0x39aa39c021dfbae8fac545936693ac917d5e7563,0,247777,20000000000,0xa0712d6800000000000000000000000000000000000000000000000000000000002dc6c0,0xa0712d68,mint(uint256 mintedAmount),,8883570,1,202784,11777806,0,0x70c1864282599a762c674dd9d567b37e13bce755,V3
8907723,0xc8ae7638e420b374e71b2bae8f8720572b5d5a844ead5e9691a5943fec703790,1573378610,0x277bf29905581216835e13d2c1e54fc7e0d9fad55ef3c1a6a014f84acf806fcb,6,229,0x70d8e4ab175dfe0eab4e9a7f33e0a2d19f44001e,0x39aa39c021dfbae8fac545936693ac917d5e7563,0,211896,6000000000,0xa0712d680000000000000000000000000000000000000000000000000000000002160ec0,0xa0712d68,mint(uint256 mintedAmount),,9354415,1,145375,14095929,0,0x70d8e4ab175dfe0eab4e9a7f33e0a2d19f44001e,V3
8937650,0x80c6f7906eb7c6ef9098fcf1ac9a55f58e349f8810acbd988bc0d2f2da50c18f,1573809829,0x5b4cb310bf964380aa90b566fed860a2683d2a1183decf96bd2aab7f54a14859,17,134,0x70d8e4ab175dfe0eab4e9a7f33e0a2d19f44001e,0x39aa39c021dfbae8fac545936693ac917d5e7563,0,191896,7650000000,0xa0712d680000000000000000000000000000000000000000000000000000000001c9c380,0xa0712d68,mint(uint256 mintedAmount),,7497498,1,130375,14066002,0,0x70d8e4ab175dfe0eab4e9a7f33e0a2d19f44001e,V3
8948001,0x5d513efd1e447130d249a40166a7c7cab92e231f0f2c9bb5b07cc18eb7911e98,1573958180,0x191a6d3160887a1aefa739293898fd6557efb5eb75f720a5177c76cdfeb9ea7c,21,27,0x70d8e4ab175dfe0eab4e9a7f33e0a2d19f44001e,0x39aa39c021dfbae8fac545936693ac917d5e7563,0,171896,5000000000,0x852a12e30000000000000000000000000000000000000000000000000000000000b7af23,0x852a12e3,redeemUnderlying(uint256 redeemAmount),,3089554,1,119879,14055651,0,0x70d8e4ab175dfe0eab4e9a7f33e0a2d19f44001e,V3
8948037,0xb9a4edd000115e5cec3648c5cce08f416e626b3e3f9bfd3fcdc2953130a42b97,1573958789,0xc65466a2c125c137487efa15c3593a8240e2ef841070c80a3bedf9d0191c16ed,22,18,0x70d8e4ab175dfe0eab4e9a7f33e0a2d19f44001e,0x39aa39c021dfbae8fac545936693ac917d5e7563,0,191896,39000000000,0xa0712d680000000000000000000000000000000000000000000000000000000000b71b00,0xa0712d68,mint(uint256 mintedAmount),,702174,1,130247,14055615,0,0x70d8e4ab175dfe0eab4e9a7f33e0a2d19f44001e,V3
9030474,0xa474bd67576f16f42ee90d019c93cc47fdde3cca17c74429978e2f4f985fb7fc,1575173550,0x975c27d628b597241ea18bd835a756d57ca5fbdbd4467354d984382b73befbf5,33,6,0x70d8e4ab175dfe0eab4e9a7f33e0a2d19f44001e,0x39aa39c021dfbae8fac545936693ac917d5e7563,0,171896,7400000000,0x852a12e30000000000000000000000000000000000000000000000000000000003197500,0x852a12e3,redeemUnderlying(uint256 redeemAmount),,364187,1,119879,13973178,0,0x70d8e4ab175dfe0eab4e9a7f33e0a2d19f44001e,V3
9031242,0xcd233e35cdd8028e44722527c89e74132d755307db16fd1ccef79a5ee3eb9718,1575185281,0x56f20769405cde7c99818affbc1edbdef2fda6752ca6c83f10223b8a7ca29f6d,38,39,0x70d8e4ab175dfe0eab4e9a7f33e0a2d19f44001e,0x39aa39c021dfbae8fac545936693ac917d5e7563,0,191896,7400000000,0xa0712d6800000000000000000000000000000000000000000000000000000000001e8480,0xa0712d68,mint(uint256 mintedAmount),,1862397,1,130311,13972410,0,0x70d8e4ab175dfe0eab4e9a7f33e0a2d19f44001e,V3
9041945,0xc64b49eb2d0f3f40ea55dff92aeb10edf99b630d260768b5b0b969d8c44c9c94,1575350091,0xaa51ddd2a992cc171125a9e7c029a4c6170b61364a5afb8fc3adcbd4e5f28b56,47,157,0x70d8e4ab175dfe0eab4e9a7f33e0a2d19f44001e,0x5d3a536e4d6dbd6114cc1ead35777bab948e3643,0,231896,7000000000,0xa0712d680000000000000000000000000000000000000000000000075870b417196e0000,0xa0712d68,mint(uint256 mintedAmount),,7492073,1,141282,13961707,0,0x70d8e4ab175dfe0eab4e9a7f33e0a2d19f44001e,V3
9047721,0x703bc7cce3f0d4c55da130efc003a982305e3e3ffcbda735d2003b1738b87990,1575438233,0x361bcaa3f1aad9c4ddd97854a773e8783435a976e680441ef7ff5498d6bde005,52,26,0x70d8e4ab175dfe0eab4e9a7f33e0a2d19f44001e,0x39aa39c021dfbae8fac545936693ac917d5e7563,0,191896,8000000000,0xa0712d680000000000000000000000000000000000000000000000000000000001481060,0xa0712d68,mint(uint256 mintedAmount),,1625986,1,130375,13955931,0,0x70d8e4ab175dfe0eab4e9a7f33e0a2d19f44001e,V3
9052172,0x0a0b6dcb0997997fce0213c1e7b5d6894d8e0302812bef424aff42e0677e7f4a,1575506736,0x8c9fa03509bc7df861aae68c7c7d66c125d051528801035784c576a710ed310c,53,12,0x70d8e4ab175dfe0eab4e9a7f33e0a2d19f44001e,0x5d3a536e4d6dbd6114cc1ead35777bab948e3643,0,191896,6100000000,0x852a12e3000000000000000000000000000000000000000000000000d02ab486cedc0000,0x852a12e3,redeemUnderlying(uint256 redeemAmount),,630916,1,116786,13951480,0,0x70d8e4ab175dfe0eab4e9a7f33e0a2d19f44001e,V3
9054158,0x8f84acfc3303284d6a07aaa5074ba60ab87bf7eeaa56abfef0e28d3fa2ddccc5,1575537083,0xb27854fd6d63fd317dc77dfce6003cc9cfb0a84ec824be5237ff18e08aebd46a,55,202,0x70d8e4ab175dfe0eab4e9a7f33e0a2d19f44001e,0x5d3a536e4d6dbd6114cc1ead35777bab948e3643,0,83277,9000000000,0xa9059cbb00000000000000000000000095a8bd681ab985b446a6f55d06a90bf092837e320000000000000000000000000000000000000000000000000000000000000000,0xa9059cbb,"transfer(address _to, uint256 _value)",,8653597,1,57837,13949494,0,0x70d8e4ab175dfe0eab4e9a7f33e0a2d19f44001e,V3
9054558,0x031b0d2cecfd5ddf4a510be9103b639f631f256713cfa34a1d54bff0a7d88b4d,1575543542,0x9de578667ffc1a9bf14d3bd3dc743d663d165f7d9e91bae88ad0050ba604facf,56,145,0x70d8e4ab175dfe0eab4e9a7f33e0a2d19f44001e,0x5d3a536e4d6dbd6114cc1ead35777bab948e3643,0,83277,10000000000,0xa9059cbb00000000000000000000000095a8bd681ab985b446a6f55d06a90bf092837e320000000000000000000000000000000000000000000000000000000000000000,0xa9059cbb,"transfer(address _to, uint256 _value)",,6333427,1,57837,13949094,0,0x70d8e4ab175dfe0eab4e9a7f33e0a2d19f44001e,V3
9054657,0xf14f8cf8e25b07fd8dbcb3d6bb1a7e46521989d29f79e395605af02f1923d94f,1575545466,0xa1450587ba5785f321b42635fa05f1284a849ec436d825c1afd4f856ec339b29,57,94,0x70d8e4ab175dfe0eab4e9a7f33e0a2d19f44001e,0x3d9819210a31b4961b30ef54be2aed79b9c9cd3b,0,661896,7500000000,0xc2998238000000000000000000000000000000000000000000000000000000000000002000000000000000000000000000000000000000000000000000000000000000080000000000000000000000006c8c6b02e7b2be14d4fa6022dfd6d75921d90e4e0000000000000000000000005d3a536e4d6dbd6114cc1ead35777bab948e36430000000000000000000000004ddc2d193948926d02f9b1fe9e1daa0718270ed5000000000000000000000000158079ee67fce2f58472a96584a73c7ab9ac95c1000000000000000000000000f5dce57282a584d2746faf1593d3121fcac444dc00000000000000000000000039aa39c021dfbae8fac545936693ac917d5e7563000000000000000000000000c11b1268c1a384e55c48c2391d8d480264a3a7f4000000000000000000000000b3319f5d18bc0d84dd1b4825dcde5d5f7266d407,0xc2998238,enterMarkets(address[] cTokens),,6747446,1,440107,13948995,0,0x70d8e4ab175dfe0eab4e9a7f33e0a2d19f44001e,V2
9078165,0x2d4791d945946eac0441f640cc90a2ed29bc533579ff313c887fe6120800cff1,1575905596,0xd5b78b70fe234c6bfcf2f65ad2b097aa4e42f2093c4a204166beacbfcc096096,74,100,0x70d8e4ab175dfe0eab4e9a7f33e0a2d19f44001e,0x5d3a536e4d6dbd6114cc1ead35777bab948e3643,0,421279,10000000000,0xa9059cbb00000000000000000000000095a8bd681ab985b446a6f55d06a90bf092837e320000000000000000000000000000000000000000000000000000000000000000,0xa9059cbb,"transfer(address _to, uint256 _value)",,3793258,1,399914,13925487,0,0x70d8e4ab175dfe0eab4e9a7f33e0a2d19f44001e,V3
9094690,0xba929d31b78e843b5444976e827030748207b3bd7a490b3d4d5502a7f7a5ed0b,1576158807,0xbc22e83a64a58b50e271a10c58c86190efa2f797af108cc16159e02946744ccf,92,153,0x70d8e4ab175dfe0eab4e9a7f33e0a2d19f44001e,0x5d3a536e4d6dbd6114cc1ead35777bab948e3643,0,761896,6000000000,0xdb006a750000000000000000000000000000000000000000000000000000008c3d909692,0xdb006a75,redeem(uint256 tokens),,8947432,1,483761,13908962,0,0x70d8e4ab175dfe0eab4e9a7f33e0a2d19f44001e,V3
9253582,0x8909fd0c66d740686a1e52d4a216ab18ccb1a7cbd64b5c8667b71ef91140100a,1578666449,0x7695d72d847dbe4ae5eda61068905e8ad242596dfe4c4a6ed3097221bf21f85d,169,182,0x70d8e4ab175dfe0eab4e9a7f33e0a2d19f44001e,0x39aa39c021dfbae8fac545936693ac917d5e7563,0,751896,5500000000,0x852a12e300000000000000000000000000000000000000000000000000000000017d7840,0x852a12e3,redeemUnderlying(uint256 redeemAmount),,8324750,1,500945,13750070,0,0x70d8e4ab175dfe0eab4e9a7f33e0a2d19f44001e,V3
9297080,0xe906fb033f781f49cfb142b5a7887c8e0e396fbc615af85c0bf983011efa39a3,1579242308,0x6e28fb4d20ab770c67011d5be62784623269afa8168a3c7db80f4b035f484ff8,187,73,0x70d8e4ab175dfe0eab4e9a7f33e0a2d19f44001e,0x5d3a536e4d6dbd6114cc1ead35777bab948e3643,0,451896,5500000000,0xa0712d6800000000000000000000000000000000000000000000000ad78ebc5ac6200000,0xa0712d68,mint(uint256 mintedAmount),,7086361,1,294150,13706572,0,0x70d8e4ab175dfe0eab4e9a7f33e0a2d19f44001e,V3
9314835,0x74a4073d61459bdb4e10c7fb8a58f1c3143d2f71da87d13ea7223bea1b9da219,1579476847,0x22bd9460ee76a31895330a4803c273ea0387890f6176b5f96475fea7e5a7373e,196,93,0x70d8e4ab175dfe0eab4e9a7f33e0a2d19f44001e,0x5d3a536e4d6dbd6114cc1ead35777bab948e3643,0,461896,4550000000,0xa0712d680000000000000000000000000000000000000000000000015af1d78b58c40000,0xa0712d68,mint(uint256 mintedAmount),,8925683,1,279035,13688817,0,0x70d8e4ab175dfe0eab4e9a7f33e0a2d19f44001e,V3
9365418,0xc0d18789e80335c8d7528dfee2e63473c26f6e7688f1bf065690bea43002a7fe,1580147125,0xe165991aa91fbbe7067d8330e7b340ce919c68657842e1a75713c7c91624b156,210,65,0x70d8e4ab175dfe0eab4e9a7f33e0a2d19f44001e,0x5d3a536e4d6dbd6114cc1ead35777bab948e3643,0,961896,4500000000,0x852a12e3000000000000000000000000000000000000000000000000d02ab486cedc0000,0x852a12e3,redeemUnderlying(uint256 redeemAmount),,7725229,1,630824,13638234,0,0x70d8e4ab175dfe0eab4e9a7f33e0a2d19f44001e,V3
9381967,0x74ba12d4034bb6276efdf94cf4ab474bbb8600d54e4f645786e51da6dd5d2eee,1580366439,0x7fda8509b6b0d87bea117a95719e4fc123e1ee3a7be8f83576bee46259f5568f,219,35,0x70d8e4ab175dfe0eab4e9a7f33e0a2d19f44001e,0x5d3a536e4d6dbd6114cc1ead35777bab948e3643,0,421613,2880000000,0xa9059cbb00000000000000000000000095a8bd681ab985b446a6f55d06a90bf092837e32000000000000000000000000000000000000000000000000000000f35315c082,0xa9059cbb,"transfer(address _to, uint256 _value)",,2381783,1,393915,13621685,0,0x70d8e4ab175dfe0eab4e9a7f33e0a2d19f44001e,V3
9419698,0x83ba6c1a97c672e0dae114d432247cc7c79f2a24108bba020c89a66c7728a21f,1580866275,0xc7277ce85a29e3afe9078588e247b4d809e4a4872cc9341227d3d020b47cbe3e,236,119,0x70d8e4ab175dfe0eab4e9a7f33e0a2d19f44001e,0x5d3a536e4d6dbd6114cc1ead35777bab948e3643,0,461896,4500000000,0xa0712d6800000000000000000000000000000000000000000000000107ad8f556c6c0000,0xa0712d68,mint(uint256 mintedAmount),,8331583,1,239629,13583954,0,0x70d8e4ab175dfe0eab4e9a7f33e0a2d19f44001e,V3
9427226,0xae34a801288cd25010ba664a68ca508e3db92e83878e9724bb9b242bbf15a91b,1580967189,0xd93177ccb0312c9b3c7a28495e24c3546cb7b6d1db9af4d60632f20b408697b7,242,102,0x70d8e4ab175dfe0eab4e9a7f33e0a2d19f44001e,0x5d3a536e4d6dbd6114cc1ead35777bab948e3643,0,60000,3000000000,0xa9059cbb00000000000000000000000095a8bd681ab985b446a6f55d06a90bf092837e320000000000000000000000000000000000000000000000000000002278594728,0xa9059cbb,"transfer(address _to, uint256 _value)",,9981926,0,58777,13576426,1,0x70d8e4ab175dfe0eab4e9a7f33e0a2d19f44001e,V3
9633961,0x4d19f2e1a07c305a1249ac793b52e0e9fe8d42195d8b6efbcf43031d3c403adc,1583712558,0x4e335648862410d3bbf940dbdc40a0acc348c09e177a52863d57cafe6460877d,350,21,0x70d8e4ab175dfe0eab4e9a7f33e0a2d19f44001e,0x5d3a536e4d6dbd6114cc1ead35777bab948e3643,0,971896,13762743326,0x852a12e30000000000000000000000000000000000000000000000008ac7230489e80000,0x852a12e3,redeemUnderlying(uint256 redeemAmount),,6963233,1,633150,13369691,0,0x70d8e4ab175dfe0eab4e9a7f33e0a2d19f44001e,V3
9655888,0xedf8edaed45753bb4eabe28afe940c1a5b736341a51e8923d790e854f05d6d79,1584004765,0x8d2f5c990b4e514227ef57978bc05fa75da4dc4b1f771a6f9ce0eb27b7d35fb4,365,79,0x70d8e4ab175dfe0eab4e9a7f33e0a2d19f44001e,0x5d3a536e4d6dbd6114cc1ead35777bab948e3643,0,911896,36500000000,0x852a12e30000000000000000000000000000000000000000000000008ac7230489e80000,0x852a12e3,redeemUnderlying(uint256 redeemAmount),,6485056,1,613644,13347764,0,0x70d8e4ab175dfe0eab4e9a7f33e0a2d19f44001e,V3
9675777,0x07c3c660a8745f86a944a00f0979466c4e876a3b41d7ea222c38e87b2f422b67,1584271276,0x2bf675784fe0df900610c20cdc984b0d5ae81975aea7974cef8278f1b32e26dc,374,44,0x70d8e4ab175dfe0eab4e9a7f33e0a2d19f44001e,0x5d3a536e4d6dbd6114cc1ead35777bab948e3643,0,971896,7000000000,0x852a12e3000000000000000000000000000000000000000000000002b5e3af16b1880000,0x852a12e3,redeemUnderlying(uint256 redeemAmount),,3188994,1,635923,13327875,0,0x70d8e4ab175dfe0eab4e9a7f33e0a2d19f44001e,V3
9675839,0xf58ce1f27c9a2a9c9afd47ddb7bdc632395b5735e9c6d855068501cd6831f90c,1584272057,0x532dab43e09f83966e560c7494df3fc06bfbb56bc6c857f25767b49d083a3649,377,67,0x70d8e4ab175dfe0eab4e9a7f33e0a2d19f44001e,0x5d3a536e4d6dbd6114cc1ead35777bab948e3643,0,891896,5350000000,0x852a12e30000000000000000000000000000000000000000000000056bc75e2d63100000,0x852a12e3,redeemUnderlying(uint256 redeemAmount),,3745684,1,620454,13327813,0,0x70d8e4ab175dfe0eab4e9a7f33e0a2d19f44001e,V3
9676044,0x57807e10b1337ce5c8096befc65552ca816bfde0193708e8fe99219359779787,1584274934,0xa383a027da677e4629b8978774298f3c307dc8366c929bed8d37b9f6eba1bff5,381,114,0x70d8e4ab175dfe0eab4e9a7f33e0a2d19f44001e,0x5d3a536e4d6dbd6114cc1ead35777bab948e3643,0,971896,5500000000,0x852a12e30000000000000000000000000000000000000000000000008ac7230489e80000,0x852a12e3,redeemUnderlying(uint256 redeemAmount),,6299250,1,635614,13327608,0,0x70d8e4ab175dfe0eab4e9a7f33e0a2d19f44001e,V3
9683749,0xc84b343245016e86ad40fc687e089480d541ff0b91a1dd70e7101cf4f59a5751,1584377138,0x24b726332331d915419b6884114d75cda9ad4c7fdb7eaf179c776a535dd78208,385,30,0x70d8e4ab175dfe0eab4e9a7f33e0a2d19f44001e,0x5d3a536e4d6dbd6114cc1ead35777bab948e3643,0,971896,11500000000,0x852a12e3000000000000000000000000000000000000000000000000d07df01f1c10acf0,0x852a12e3,redeemUnderlying(uint256 redeemAmount),,2739885,1,632576,13319903,0,0x70d8e4ab175dfe0eab4e9a7f33e0a2d19f44001e,V3
9739931,0xf34a77a0ed3e7c7b9cad1bc16eca04fb443007e50afd734cc61dedfdc64325e9,1585131820,0xd729ea97cfdb05c908a1f3a34cd10f12c0ed54df507f59e2d73c27b4228572ae,390,19,0x70d8e4ab175dfe0eab4e9a7f33e0a2d19f44001e,0x5d3a536e4d6dbd6114cc1ead35777bab948e3643,0,881896,8050000000,0x852a12e30000000000000000000000000000000000000000000000015af1d78b58c40000,0x852a12e3,redeemUnderlying(uint256 redeemAmount),,3312608,1,598455,13263721,0,0x70d8e4ab175dfe0eab4e9a7f33e0a2d19f44001e,V3
10124807,0xc72510d873f91f4a001ba6066062563428d45c29bc2994a2dbe1ad40c2a34cc3,1590272611,0x324fad5d39d4c7230197daed83addf19bd82e0c9610a39ae1229c108841d3515,422,22,0x70d8e4ab175dfe0eab4e9a7f33e0a2d19f44001e,0x3d9819210a31b4961b30ef54be2aed79b9c9cd3b,0,571896,11400000000,0xede4edd0000000000000000000000000c11b1268c1a384e55c48c2391d8d480264a3a7f4,0xede4edd0,exitMarket(address cTokenAddress),,1871292,1,347983,12878845,0,0x70d8e4ab175dfe0eab4e9a7f33e0a2d19f44001e,V2
10145728,0xfd352d4013acdd224559fa05450a5d82f8a371561c67739d7b01b157e2c78283,1590554803,0xbe01e441a534fa55fe9eb46b4fff844201243a5d484aba79d4abee571d30a285,427,167,0x70d8e4ab175dfe0eab4e9a7f33e0a2d19f44001e,0x3d9819210a31b4961b30ef54be2aed79b9c9cd3b,0,521896,29990001235,0xede4edd0000000000000000000000000158079ee67fce2f58472a96584a73c7ab9ac95c1,0xede4edd0,exitMarket(address cTokenAddress),,9677771,1,316920,12857924,0,0x70d8e4ab175dfe0eab4e9a7f33e0a2d19f44001e,V2
10146118,0x662acf6ae08511b21d6b3b36968c460b4c28e96eb38d53b3c9f5d01eac18815b,1590559655,0xb3279480278db474bb5f480207d10908c651e9c2e55781a556b205a74f5cf76f,430,178,0x70d8e4ab175dfe0eab4e9a7f33e0a2d19f44001e,0x3d9819210a31b4961b30ef54be2aed79b9c9cd3b,0,111896,32000000000,0xc299823800000000000000000000000000000000000000000000000000000000000000200000000000000000000000000000000000000000000000000000000000000001000000000000000000000000158079ee67fce2f58472a96584a73c7ab9ac95c1,0xc2998238,enterMarkets(address[] cTokens),,8452670,1,77530,12857534,0,0x70d8e4ab175dfe0eab4e9a7f33e0a2d19f44001e,V2
10166520,0xf5539a39214969a366d56d1b449aa362efdd79bebf1b84b092147a2c59c25546,1590833689,0x3a92f60ebc6d5e64b412b50a6f3b2c8c84f0e515441183e4b24b53bd8f643681,437,28,0x70d8e4ab175dfe0eab4e9a7f33e0a2d19f44001e,0x5d3a536e4d6dbd6114cc1ead35777bab948e3643,0,781896,28000003705,0xdb006a750000000000000000000000000000000000000000000000000000000dcaf36071,0xdb006a75,redeem(uint256 tokens),,3322886,1,492904,12837132,0,0x70d8e4ab175dfe0eab4e9a7f33e0a2d19f44001e,V3
10166815,0xe6f2eeb50c32a4499b8108e9ae077499a05118e8b4304e376847211a1d201cd4,1590837439,0x12334f3cdb54f64f501437217fb7d91e2acb9b108590e08d1b042e42e4cd2348,438,108,0x70d8e4ab175dfe0eab4e9a7f33e0a2d19f44001e,0x39aa39c021dfbae8fac545936693ac917d5e7563,0,611896,34000001235,0xdb006a750000000000000000000000000000000000000000000000000000000d1fcbf99c,0xdb006a75,redeem(uint256 tokens),,8144786,1,397387,12836837,0,0x70d8e4ab175dfe0eab4e9a7f33e0a2d19f44001e,V3
16487907,0x809880e3454c7d2de735599bb25c6d252ab2cc4d6a4521de9a0db6cc3b736049,1674698879,0xef0a787239cc452b6195dc1b0e893b7037fbcf06745d92170b0c1886b4673bf5,469,127,0x70d8e4ab175dfe0eab4e9a7f33e0a2d19f44001e,0x3d9819210a31b4961b30ef54be2aed79b9c9cd3b,0,102020,14522274590,0xc29982380000000000000000000000000000000000000000000000000000000000000020000000000000000000000000000000000000000000000000000000000000000100000000000000000000000070e36f6bf80a52b3b46b3af8e106cc0ed743e8e4,0xc2998238,enterMarkets(address[] cTokens),,13170828,1,81543,6515745,0,0x70d8e4ab175dfe0eab4e9a7f33e0a2d19f44001e,V2
